conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1873647823767691660,Mon Dec 30 08:30:26 +0000 2024,635,Halo min barusan di Malioboro ada aksi dari mahasiswa (kurang tau mahasiswa mana) mengenai kabar PPN yang naik jadi 12 persen (diopradifta ) https://t.co/tfYuQLcjUD,1873647823767691660,https://pbs.twimg.com/media/GgCIp-VawAAUsAL.jpg,,in,"Yogyakarta, Indonesia",8,82,146,https://x.com/merapi_uncover/status/1873647823767691660,1279804428724211712,merapi_uncover
1873647598856442026,Mon Dec 30 08:29:32 +0000 2024,0,Bejir momen tadi naik gojek tetiba diingetin driver-nya bentar lagi PPN 12 persen ,1873647598856442026,,,in,"East Java, Indonesia",0,0,0,https://x.com/olafifa26/status/1873647598856442026,1002803711687602176,olafifa26
1873646097383698710,Mon Dec 30 08:23:34 +0000 2024,0,cuma mau ngingetin lusa PPN resmi naik jadi 12% yakin masih mau iya-iya aja? yg naik gak cuma kebutuhan tersier loh tp kebutuhan utama kaya bahan pokok juga naik #TolakPPN12Persen #PajakMencekik #PPNMemperkuatOligarki https://t.co/jfKc0Nj27k,1873646097383698710,https://pbs.twimg.com/media/GgCG035bIAAIBsh.png,,in,Kal'tsit and Fu Hua's Arms ,0,0,0,https://x.com/ArieruArthurr/status/1873646097383698710,1141683757256077312,ArieruArthurr
1873615661530005637,Mon Dec 30 08:21:17 +0000 2024,1,@babegalak02 GA itu ajaaa be buat mak mak karna harga sembako pada naek kan apalagi ppn juga naik 12% mak mak yang penghasilannya hanya pada suami mungkin terbantu GA sembako tapi berbentuk uang gitu ntar di belanjakan sesuai butuhnya beh sisanyaa kan bisa buat anaknya sekolah atau -,1873645522491527669,,babegalak02,in,"Jawa Tengah, Indonesia",0,1,0,https://x.com/0xEasy3mom/status/1873645522491527669,627040757,0xEasy3mom
1873574139761684930,Mon Dec 30 08:19:14 +0000 2024,0,@UmarHasibuan__ Sebenernya kan elo yg naikin ppn dari 10 ke 11 sekarang naik ke 12 Lo emng biang keladi,1873645006151700775,,UmarHasibuan__,in,,0,0,0,https://x.com/FatraIncs/status/1873645006151700775,1839192413816107012,FatraIncs
1873594868880343222,Mon Dec 30 06:03:42 +0000 2024,0,@indodax Naik 10% ppn 12% oke gas oke gas ,1873610896767123663,,indodax,in,,0,0,0,https://x.com/AbdulHa38266787/status/1873610896767123663,1436697902475214858,AbdulHa38266787
1873610653828817265,Mon Dec 30 06:02:44 +0000 2024,0,Akhir ini banyak orang ototnya kenceng hawanya emosi ngamuk asal ceplos apakah efek dari PPN naik 12%??,1873610653828817265,,,in,,0,0,0,https://x.com/bubblycoupsie/status/1873610653828817265,1106902064309768192,bubblycoupsie
1873567516662079735,Mon Dec 30 06:02:38 +0000 2024,0,@cloudjoonz serba salah sekarang kak cashless ppn naik 12% cash banyak uang palsu bertebaran dimana mana ,1873610627014701501,,cloudjoonz,in,caratland ✩゜*⸜(ू ◜࿁◝ ),0,1,0,https://x.com/mysweetestshu/status/1873610627014701501,1765676485250371584,mysweetestshu
1873609966520561944,Mon Dec 30 06:00:00 +0000 2024,0,Ini Daftar Harga Langganan Netflix dan Spotify Setelah PPN Naik 12 Persen #ThePhraseID #Netflix #Spotify #PPN #PPN12Persen https://t.co/znltmrYQ5w,1873609966520561944,,,in,,0,0,0,https://x.com/ThePhraseID/status/1873609966520561944,1385513704322600961,ThePhraseID
1873346087970619464,Mon Dec 30 05:56:45 +0000 2024,1,@moscato_choco @neohistoria_id Karena sudah pasti kerugian Negara 300T nantinya Uang yg dipakai untuk merestorasi pasti dari Uang Rakyat juga ini baru PPN naik 12% disaat ekonomi rakyat yg sulit saja sudah benar2 meresahkan apalagi nanti pasti menyusul pajak2 lain yg akan naik menyusul karna kerugian2 negara,1873609148123971871,,schugays,in,,0,0,0,https://x.com/schugays/status/1873609148123971871,1745776206216364032,schugays
1873608500976492842,Mon Dec 30 05:54:11 +0000 2024,0,Polemik PPN Naik 12 Persen Begini Tanggapan Jokowi #Polemik #PPN #12Persen #Jokowi https://t.co/It31WQClpe,1873608500976492842,https://pbs.twimg.com/ext_tw_video_thumb/1873608421393715200/pu/img/U4dQ7_QU6x-vL3RQ.jpg,,in,"jakarta, indonesia",0,0,0,https://x.com/abidintoto_news/status/1873608500976492842,1770721504122089472,abidintoto_news
